datetime;production;mill_id
20150101000000;1.8442201023508027;17
20150101010000;2.2812027848277685;17
20150101020000;2.137967704534984;17
20150101030000;1.8735881165100647;17
20150101040000;1.6720921000013045;17
20150101050000;1.5198231066968784;17
20150101060000;0.4610473077021312;17
20150101070000;0.20688066765530544;17
20150101080000;0.11458500531699799;17
20150101090000;0.4587733910123172;17
20150101100000;1.0265743489715895;17
20150101110000;1.575552849721661;17
20150101120000;2.1961724107847576;17
20150101130000;2.199866249652741;17
20150101140000;2.1950461697738697;17
20150101150000;2.2304159248671582;17
20150101160000;2.262074482042775;17
20150101170000;2.5002612412917653;17
20150101180000;2.3304808442374068;17
20150101190000;2.242939706061891;17
20150101200000;2.041503997069515;17
20150101210000;0.7401993703464531;17
20150101220000;0.5102106589618876;17
20150101230000;0.21567841711037958;17
20150102000000;-0.11501743387823808;17
20150102010000;-0.018127903124452865;17
20150102020000;-0.06647001576525241;17
20150102030000;0.03975623227373708;17
20150102040000;0.16017969450299746;17
20150102050000;0.37129388545034386;17
20150102060000;1.0443574835743046;17
20150102070000;1.0081294460124741;17
20150102080000;1.327535730775391;17
20150102090000;1.3772893783233877;17
20150102100000;0.3863126848565076;17
20150102110000;1.2898777669865886;17
20150102120000;2.214333915927833;17
20150102130000;2.309797137974242;17
20150102140000;2.406666321457684;17
20150102150000;2.40635071689361;17
20150102160000;2.1932437614521483;17
20150102170000;2.100031750680075;17
20150102180000;1.843660260318906;17
20150102190000;1.673436331097058;17
20150102200000;1.4432725485721352;17
20150102210000;1.1696938247687478;17
20150102220000;1.5933160138103784;17
20150102230000;1.2838228892068158;17
20150103000000;1.1638840153985768;17
20150103010000;1.0955342424354249;17
20150103020000;0.8655304165304399;17
20150103030000;1.3602528721564648;17
20150103040000;1.5676517290631247;17
20150103050000;1.7026262919143578;17
20150103060000;0.8315300672656054;17
20150103070000;0.8753292871341561;17
20150103080000;1.2807771776477233;17
20150103090000;0.6477107550262405;17
20150103100000;0.27268417468358214;17
20150103110000;0.5000335745383928;17
20150103120000;0.6498770287376797;17
20150103130000;0.5716948927934195;17
20150103140000;1.4565526905611725;17
20150103150000;1.35557329203241;17
20150103160000;1.2102350943554805;17
20150103170000;1.2375075115698237;17
20150103180000;0.8645348975365919;17
20150103190000;1.2353517736572017;17
20150103200000;1.3540881803250973;17
20150103210000;0.7383711886403145;17
20150103220000;1.2724970040314585;17
20150103230000;0.9613181414577957;17
20150104000000;1.629709675610224;17
20150104010000;1.6357201044191738;17
20150104020000;0.9135263427392222;17
20150104030000;1.9244377799405676;17
20150104040000;1.5814889314577876;17
20150104050000;1.352333564108308;17
20150104060000;1.45644727759437;17
20150104070000;1.4392390674281466;17
20150104080000;1.4498682480932181;17
20150104090000;1.204173112229403;17
20150104100000;1.042730856400158;17
20150104110000;0.7025337033753167;17
20150104120000;0.7315793980676923;17
20150104130000;0.9232414870102184;17
20150104140000;1.458483323721003;17
20150104150000;1.1333131622046724;17
20150104160000;1.5441789327163695;17
20150104170000;1.9782602250035939;17
20150104180000;1.4157578842143594;17
20150104190000;1.5416974915363337;17
20150104200000;0.9678983478299025;17
20150104210000;0.8000449513604367;17
20150104220000;1.1522499348817996;17
20150104230000;0.7087158798166256;17
20150105000000;0.5214486355166301;17
20150105010000;0.41006922043284494;17
20150105020000;0.4378672944778458;17
20150105030000;0.16123761166719303;17
20150105040000;0.08841214417386467;17
20150105050000;0.9144331026717729;17
20150105060000;0.7621278800348487;17
20150105070000;0.3059239913059648;17
20150105080000;0.26390309339234463;17
20150105090000;0.042440055619180815;17
20150105100000;0.07707167431784179;17
20150105110000;0.18017377041965418;17
20150105120000;-0.08909708620813184;17
20150105130000;0.26659460463885265;17
20150105140000;0.0585263647876952;17
20150105150000;0.20375769395285045;17
20150105160000;0.5203773806126192;17
20150105170000;0.4462063070897936;17
20150105180000;0.6347594468573987;17
20150105190000;0.5572784648213853;17
20150105200000;0.6894120397677131;17
20150105210000;0.4805982494419594;17
20150105220000;0.5487932222233717;17
20150105230000;0.9117651745057922;17
20150106000000;0.7492645293398732;17
20150106010000;1.0183179177113337;17
20150106020000;0.5535405068317744;17
20150106030000;0.278118313849552;17
20150106040000;0.07528260764590558;17
20150106050000;0.02502820054522734;17
20150106060000;-0.031575029156995844;17
20150106070000;-0.28391136647495635;17
20150106080000;0.24627859282942835;17
20150106090000;0.6124016616787089;17
20150106100000;0.7343390856891123;17
20150106110000;0.9623215760294119;17
20150106120000;1.0388120957274447;17
20150106130000;0.5741141338443607;17
20150106140000;0.620535610993939;17
20150106150000;0.7168040404396384;17
20150106160000;0.688724576639204;17
20150106170000;0.42543218529937854;17
20150106180000;0.5709425673631443;17
20150106190000;0.9162884678711505;17
20150106200000;0.8814752166266273;17
20150106210000;0.6564377592136514;17
20150106220000;0.7005152076941417;17
20150106230000;0.7755051210480068;17
