datetime;production;mill_id
20150101000000;2.019770717145399;7
20150101010000;2.3038171685167455;7
20150101020000;2.047641430468611;7
20150101030000;2.187499142432228;7
20150101040000;2.209443663547108;7
20150101050000;1.496837788799281;7
20150101060000;0.7426096477740372;7
20150101070000;0.8145774230899019;7
20150101080000;0.499058446168136;7
20150101090000;0.6427607775646383;7
20150101100000;1.2107664326099727;7
20150101110000;1.7836945358668919;7
20150101120000;1.8329853112630372;7
20150101130000;2.0676378145349377;7
20150101140000;2.258011332542558;7
20150101150000;1.9025848375095364;7
20150101160000;2.2644924157002464;7
20150101170000;2.2137691092784633;7
20150101180000;2.3279695915279923;7
20150101190000;2.3197129557666094;7
20150101200000;2.028653347311897;7
20150101210000;1.1887501935084592;7
20150101220000;0.646902299977766;7
20150101230000;0.3077334154115049;7
20150102000000;-0.037550205094037975;7
20150102010000;-0.03658890538327287;7
20150102020000;0.06035263895859533;7
20150102030000;0.4530775514057207;7
20150102040000;0.34981771606092427;7
20150102050000;0.44698306982489044;7
20150102060000;1.4601987032517472;7
20150102070000;1.7825833185760933;7
20150102080000;1.50155843765565;7
20150102090000;1.6346758235175671;7
20150102100000;0.9265544448053216;7
20150102110000;1.7691430325387707;7
20150102120000;2.3775507612801254;7
20150102130000;2.3511519072772633;7
20150102140000;2.2555160435805734;7
20150102150000;2.292854957417947;7
20150102160000;2.3607223041248537;7
20150102170000;2.3548471183919735;7
20150102180000;2.387761666679038;7
20150102190000;2.319185315416951;7
20150102200000;1.7065586008014795;7
20150102210000;1.690676480474889;7
20150102220000;1.9674257298032978;7
20150102230000;1.5982281363620203;7
20150103000000;1.6135109124616371;7
20150103010000;1.7683043893969004;7
20150103020000;1.5106204429209984;7
20150103030000;1.3652560743974924;7
20150103040000;1.7159708381196517;7
20150103050000;1.9297693943991607;7
20150103060000;1.9910710643862535;7
20150103070000;1.8738363480513203;7
20150103080000;1.5590601836618363;7
20150103090000;0.8433314862636563;7
20150103100000;0.38274417719341175;7
20150103110000;0.7008258754578124;7
20150103120000;1.1717788653173464;7
20150103130000;1.0098387145059913;7
20150103140000;1.9204936582944072;7
20150103150000;1.5772379797773208;7
20150103160000;1.3236827638524564;7
20150103170000;1.9963368462386548;7
20150103180000;1.3347861169359907;7
20150103190000;2.1053209473529844;7
20150103200000;2.102176517794834;7
20150103210000;1.0890687082897605;7
20150103220000;1.59367122407298;7
20150103230000;1.59716185176422;7
20150104000000;1.8974444714392433;7
20150104010000;2.0768257482115176;7
20150104020000;1.8220092906861811;7
20150104030000;2.1106063139810822;7
20150104040000;2.06686003020181;7
20150104050000;2.02349311701398;7
20150104060000;2.0819708778438333;7
20150104070000;2.0490787749033803;7
20150104080000;2.2895221831323873;7
20150104090000;1.9408880337087662;7
20150104100000;1.97197205294283;7
20150104110000;1.3553278739140726;7
20150104120000;1.6264776885542644;7
20150104130000;1.9263412769392607;7
20150104140000;1.973048666834947;7
20150104150000;1.9543171370098718;7
20150104160000;2.044021493113578;7
20150104170000;2.1507421366832773;7
20150104180000;2.1349076051222964;7
20150104190000;2.175352044878276;7
20150104200000;1.6593713981452956;7
20150104210000;1.1478614203612199;7
20150104220000;1.5443787317154178;7
20150104230000;1.2744025509344261;7
20150105000000;1.1630285030411756;7
20150105010000;1.124835107136084;7
20150105020000;0.6877105737136504;7
20150105030000;0.4655329996002167;7
20150105040000;0.53168235173798;7
20150105050000;1.2363293525948373;7
20150105060000;0.6608802643511511;7
20150105070000;0.7238075708950165;7
20150105080000;0.16250008124422677;7
20150105090000;0.21597553193931268;7
20150105100000;0.019858140224673;7
20150105110000;0.1820688580883661;7
20150105120000;0.11723919616975152;7
20150105130000;0.541262542867771;7
20150105140000;0.5564493734221002;7
20150105150000;1.099008498909857;7
20150105160000;1.219154863776277;7
20150105170000;1.3660695944316896;7
20150105180000;1.802524788257689;7
20150105190000;1.7829900310768607;7
20150105200000;1.916580567831069;7
20150105210000;2.169081992421838;7
20150105220000;2.259179958843462;7
20150105230000;2.295944798878929;7
20150106000000;2.2819150798973737;7
20150106010000;2.408902182224904;7
20150106020000;2.2815803079855557;7
20150106030000;2.4299275207463267;7
20150106040000;2.5239677324691963;7
20150106050000;2.3906213750004564;7
20150106060000;2.427095079460256;7
20150106070000;2.3583329035348437;7
20150106080000;2.5393210993021995;7
20150106090000;2.2863287831083694;7
20150106100000;2.3449462191878223;7
20150106110000;2.424351354965873;7
20150106120000;2.4844646392723804;7
20150106130000;2.191983849306013;7
20150106140000;2.1218144856906047;7
20150106150000;2.3873892104304533;7
20150106160000;2.400071761723942;7
20150106170000;2.3611034608308183;7
20150106180000;2.218515982496906;7
20150106190000;2.3352764016537835;7
20150106200000;2.2227420753142817;7
20150106210000;1.949349289103833;7
20150106220000;2.0695593666686762;7
20150106230000;1.0463650984954107;7
20150107000000;1.4619542973528936;7
20150107010000;1.889081182065932;7
20150107020000;2.4456630807083153;7
20150107030000;2.0789550951228306;7
20150107040000;1.3728368847977461;7
20150107050000;0.7053940857590619;7
20150107060000;0.5597866600763302;7
20150107070000;0.5243566675716578;7
20150107080000;0.23123447621110899;7
20150107090000;0.23293769834719413;7
20150107100000;0.3415173160319561;7
20150107110000;0.3663295350734437;7
20150107120000;0.4039392776743696;7
20150107130000;1.302260756430067;7
20150107140000;1.9534727958922036;7
20150107150000;1.7551348061861884;7
20150107160000;1.8754354402836442;7
20150107170000;2.4803572308819337;7
20150107180000;2.2066925210794146;7
20150107190000;2.425834273618877;7
20150107200000;2.3714242969281867;7
20150107210000;2.284595229932729;7
20150107220000;2.302818063033854;7
20150107230000;2.4160545481519833;7
20150108000000;2.232940352754519;7
20150108010000;2.4391441991017726;7
20150108020000;2.4435250114306353;7
20150108030000;2.347644172309831;7
20150108040000;2.4479093480752203;7
20150108050000;2.1785826106302455;7
20150108060000;1.8067739699301841;7
20150108070000;2.2866171526902717;7
20150108080000;2.248046583819632;7
20150108090000;2.401465329578484;7
20150108100000;2.137819785657728;7
20150108110000;2.346705069178991;7
20150108120000;2.2293392369915335;7
20150108130000;2.2300690071839924;7
20150108140000;1.5997287250976537;7
20150108150000;1.932321914054721;7
20150108160000;1.928053319230173;7
20150108170000;1.7148977970070638;7
20150108180000;1.5721326498623778;7
20150108190000;1.2222268830008796;7
20150108200000;1.3759665087497828;7
20150108210000;1.0038299719876211;7
20150108220000;1.1534891352914654;7
20150108230000;1.0252485974200978;7
20150109000000;1.1171268884903875;7
20150109010000;0.6691246551122643;7
20150109020000;1.454596104480862;7
20150109030000;0.9592399823426951;7
