datetime;windspeed_forecast;location_id
20150113050000;12.49813090077824;1
20150113060000;12.390553502104016;1
20150113070000;16.545006414783117;1
20150113080000;15.27556496246238;1
20150113090000;14.02902319906809;1
20150113100000;12.694935029991763;1
20150113110000;12.456578768044787;1
20150113120000;12.147646182714517;1
20150113130000;11.634364926957181;1
20150113140000;10.612535669191265;1
20150113150000;9.827390108049928;1
20150113160000;8.92991483678331;1
20150113170000;9.566307717761065;1
20150113180000;10.282937299725026;1
20150113190000;9.022364550037802;1
20150113200000;8.798348247611528;1
20150113210000;8.657616950496967;1
20150113220000;8.196170298157812;1
20150113230000;7.850175916136187;1
20150114000000;7.590761929556261;1
20150114010000;7.467610360965641;1
20150114020000;7.33461114825297;1
20150114030000;7.466024824325336;1
20150114040000;7.239104400955932;1
20150114050000;7.531634393588949;1
20150114060000;7.55206893934972;1
20150114070000;7.529898767435412;1
20150114080000;7.534749459285303;1
20150114090000;7.627215835794128;1
20150114100000;7.480698151430068;1
20150114110000;7.375547723927588;1
20150114120000;7.3500380534910486;1
20150114130000;7.2012206778481795;1
20150114140000;6.9456914633373055;1
20150114150000;6.6148022452715205;1
20150114160000;6.520103260498076;1
20150114170000;6.85184904468891;1
20150114180000;7.036323022218622;1
20150114190000;7.631134677270767;1
20150114200000;8.014205316723377;1
20150114210000;8.427796402364985;1
20150114220000;8.632904496784272;1
20150114230000;8.572059075721171;1
20150115000000;8.47504507863518;1
20150115010000;8.306696963698027;1
20150115020000;8.032539512254322;1
20150115030000;7.463677792584592;1
20150115040000;6.899624512696816;1
20150115050000;7.151163445721538;1
20150115060000;7.498607670472734;1
20150115070000;6.814768974136992;1
20150115080000;7.357970140216492;1
20150115090000;7.573608097289954;1
20150115100000;8.115501495861656;1
20150115110000;8.85005178665836;1
20150115120000;9.487804664546648;1
20150115130000;10.199908399712921;1
20150115140000;9.749913369757305;1
20150115150000;9.315905589208452;1
20150115160000;9.005270015214204;1
20150115170000;8.893600031455197;1
20150115180000;8.385240153394154;1
20150115190000;8.802089761367625;1
20150115200000;8.170578803376943;1
20150115210000;7.7780527661388;1
20150115220000;7.449155546020915;1
20150115230000;6.892290456243716;1
20150116000000;6.53720011493162;1
20150116010000;5.972689237626159;1
20150116020000;5.783355122682813;1
20150116030000;5.541904336260291;1
20150116040000;5.349262989778085;1
20150116050000;5.578795760082925;1
20150116060000;5.822468832343553;1
20150116070000;6.262406152753014;1
20150116080000;6.321922871307714;1
20150116090000;6.465834970544492;1
20150116100000;6.4953628484402826;1
20150116110000;6.415815816262825;1
20150116120000;6.043124015660312;1
20150116130000;5.794506909814988;1
20150116140000;5.367356171453167;1
20150116150000;4.68492029408357;1
20150116160000;4.163282869019723;1
20150116170000;4.341527749711383;1
20150116180000;4.222790419000834;1
20150116190000;2.663907025476553;1
20150116200000;2.9808609390512535;1
20150116210000;3.174104559614215;1
20150116220000;3.4034729903696896;1
20150116230000;3.44799575137201;1
20150117000000;3.716795227678469;1
20150117010000;3.7081902762008063;1
20150117020000;4.680742896143423;1
20150117030000;5.2177240892162295;1
20150117040000;5.783424941044947;1
20150117050000;6.4183132413859285;1
20150117060000;7.178601757668913;1
20150117070000;7.750354252315897;1
20150117080000;7.9783950957314955;1
20150117090000;8.324576430678363;1
20150117100000;8.401695784965243;1
20150117110000;7.88644894225032;1
20150117120000;7.500361300431651;1
20150117130000;6.894943635893046;1
20150117140000;6.147016584573808;1
20150117150000;5.122932404996555;1
20150117160000;4.455978984398074;1
20150117170000;4.958993014474531;1
20150117180000;4.772845140973063;1
20150117190000;6.408011740394813;1
20150117200000;6.143487546702263;1
20150117210000;5.943274728591109;1
20150117220000;6.009439119503722;1
20150117230000;6.075676297178148;1
20150118000000;6.279662816806892;1
20150118010000;6.528814881346108;1
20150118020000;6.882223058019565;1
20150118030000;6.937447288409912;1
20150118040000;7.094098839314396;1
20150118050000;7.134651348595966;1
20150118060000;7.168681321234682;1
20150118070000;7.261044307478005;1
20150118080000;7.376746531407376;1
20150118090000;7.250530812598157;1
20150118100000;6.899678672148648;1
20150118110000;7.146374531176578;1
20150118120000;7.332260732175235;1
20150118130000;7.280144379081982;1
20150118140000;6.841133757306481;1
20150118150000;6.192525183416522;1
20150118160000;5.9255681488246035;1
20150118170000;5.440664720415825;1
20150118180000;5.140759281057455;1
20150118190000;5.5999398777761655;1
20150118200000;6.150485509323335;1
20150118210000;6.97220863751386;1
20150118220000;7.44713601093348;1
20150118230000;7.835767159205139;1
20150119000000;8.125560602333808;1
20150119010000;8.541600183693998;1
20150119020000;8.825356790007188;1
20150119030000;9.386757063218074;1
20150119040000;9.714739491317864;1
20150119050000;10.363065729858048;1
20150119060000;10.016245629463775;1
20150119070000;10.073998109448679;1
20150119080000;10.15439010830811;1
20150119090000;10.210079820126914;1
20150119100000;10.221952080700879;1
20150119110000;10.389446509379045;1
20150119120000;10.158911380757276;1
20150119130000;9.867324743612292;1
20150119140000;9.812046093529771;1
20150119150000;9.791513188845544;1
20150119160000;9.62646926918452;1
20150119170000;9.818087898398131;1
20150119180000;9.81545770820974;1
20150119190000;9.908646215751315;1
20150119200000;10.05511439940448;1
20150119210000;10.11973107966315;1
20150119220000;10.274984878332948;1
20150119230000;10.135444667791997;1
20150120000000;10.053055401914238;1
20150120010000;10.121589456161509;1
20150120020000;9.943006142198303;1
20150120030000;9.976604200138716;1
20150120040000;9.840293890408521;1
20150120050000;9.987323376524584;1
20150120060000;10.157227974423142;1
20150120070000;9.55708570616109;1
20150120080000;9.837611214583061;1
20150120090000;9.680178093219148;1
20150120100000;9.717873822273983;1
20150120110000;9.568296780819294;1
20150120120000;9.623962366879198;1
20150120130000;9.680235954603832;1
20150120140000;9.552191735770652;1
20150120150000;9.431059232719164;1
20150120160000;9.380038543607126;1
20150120170000;9.66018105795743;1
20150120180000;9.882661522001284;1
20150120190000;10.045918208192063;1
20150120200000;9.838166772772643;1
20150120210000;9.768489347780815;1
20150120220000;9.712714134442766;1
20150120230000;9.67745127296701;1
20150121000000;9.442496253680206;1
20150121010000;9.423815791493482;1
20150121020000;9.350597193309564;1
20150121030000;9.14380542492229;1
20150121040000;8.95345046880291;1
20150121050000;8.929564492780317;1
20150121060000;9.083784382444328;1
20150121070000;8.685377927166737;1
20150121080000;9.13161849123958;1
20150121090000;9.420553418108925;1
20150121100000;9.973823679035663;1
20150121110000;9.88390236886949;1
20150121120000;9.899804292198242;1
20150121130000;9.978656949492;1
20150121140000;9.688503477136237;1
20150121150000;9.148593096833103;1
20150121160000;9.027194702429043;1
20150121170000;8.350781145483609;1
20150121180000;8.03043870996249;1
20150121190000;7.754800253927553;1
20150121200000;7.816515363827717;1
20150121210000;8.022107987493948;1
20150121220000;8.06181589248685;1
20150121230000;7.815273007682123;1
20150122000000;7.873217154313539;1
20150122010000;7.911005169265098;1
20150122020000;8.079303792624529;1
20150122030000;7.827255399622352;1
20150122040000;7.878493517690252;1
20150122050000;7.826933664294931;1
20150122060000;7.435918765160097;1
20150122070000;6.97052079297522;1
20150122080000;6.860198985756529;1
20150122090000;6.666651294864371;1
20150122100000;6.493536351171792;1
20150122110000;6.337326020704503;1
20150122120000;6.143726418555881;1
20150122130000;6.183040824348954;1
20150122140000;5.937474377947791;1
20150122150000;5.765479538921749;1
20150122160000;5.6271407111360965;1
20150122170000;5.44361567830452;1
20150122180000;5.3174011048134355;1
20150122190000;4.858599449040734;1
20150122200000;4.953569500288543;1
20150122210000;4.946691673977479;1
20150122220000;4.93097615076924;1
20150122230000;5.139351494838395;1
20150123000000;5.157288730251438;1
20150123010000;5.09615019854118;1
20150123020000;5.377493022574352;1
20150123030000;5.824296307408452;1
20150123040000;5.859695595263523;1
20150123050000;5.932371048212222;1
20150123060000;6.1050004826440585;1
20150123070000;6.188478310822509;1
20150123080000;6.675605625601351;1
20150123090000;6.968117413375382;1
20150123100000;7.226988878013848;1
20150123110000;7.59593789774371;1
20150123120000;7.899417690952899;1
20150123130000;8.347680682335941;1
20150123140000;8.548618098651815;1
20150123150000;8.632586773983094;1
20150123160000;8.973193265263017;1
20150123170000;9.040528593878372;1
20150123180000;9.429691037968956;1
20150123190000;9.818682021042015;1
20150123200000;9.99388934485931;1
20150123210000;10.30000209895878;1
20150123220000;10.486745345093173;1
20150123230000;10.019676963356499;1
20150124000000;9.90876322218754;1
20150124010000;9.517875876368361;1
20150124020000;9.058552728190849;1
20150124030000;8.652501350698149;1
20150124040000;7.942881781490081;1
20150124050000;7.679026446839803;1
20150124060000;7.218073560845173;1
20150124070000;6.854531442407119;1
20150124080000;6.971861312425934;1
20150124090000;7.035553240291555;1
20150124100000;7.1732938258977175;1
20150124110000;7.0682311429532065;1
20150124120000;6.87409506863834;1
20150124130000;6.679148694395403;1
20150124140000;6.677443093381407;1
20150124150000;6.627938333242491;1
20150124160000;6.387384159235362;1
20150124170000;6.925725224717975;1
20150124180000;7.311943891076522;1
20150124190000;7.082282757044698;1
20150124200000;7.123699911124225;1
20150124210000;6.8337604363469575;1
20150124220000;7.026453888681385;1
20150124230000;6.52002814095974;1
20150125000000;6.329959688745324;1
20150125010000;6.134154686324419;1
20150125020000;5.990205264668572;1
20150125030000;5.8310374406860435;1
20150125040000;5.533508244391798;1
20150125050000;5.642849697236353;1
20150125060000;5.41048515669436;1
20150125070000;5.781579003897545;1
20150125080000;6.151044331769848;1
20150125090000;6.734158600627885;1
20150125100000;7.2055662098055855;1
20150125110000;6.970541608896966;1
20150125120000;6.4483050499178445;1
20150125130000;6.234115485018579;1
20150125140000;6.51598368217261;1
20150125150000;6.439362571910149;1
20150125160000;6.7758927775732;1
20150125170000;7.6280970652676094;1
20150125180000;8.743828153008204;1
20150125190000;10.146507788532404;1
20150125200000;9.314241737568672;1
20150125210000;8.775442857549853;1
20150125220000;7.961561652807315;1
20150125230000;8.052275940351189;1
20150126000000;8.022376672533069;1
20150126010000;7.721964577780661;1
20150126020000;8.923536743999374;1
20150126030000;9.819064241937307;1
20150126040000;10.64952403110142;1
20150126050000;10.269910726236002;1
20150126060000;9.89659245559995;1
20150126070000;10.715044910480426;1
20150126080000;9.901914648103652;1
20150126090000;9.192648610580733;1
20150126100000;8.353497980269962;1
20150126110000;8.23440976063081;1
20150126120000;8.312421746860638;1
20150126130000;8.162152083808122;1
20150126140000;8.381047944627324;1
20150126150000;8.300358637776773;1
20150126160000;8.32566202075986;1
20150126170000;8.523139373067457;1
20150126180000;8.60679566303802;1
20150126190000;8.93355098935019;1
20150126200000;8.441230333808123;1
20150126210000;7.619364249229682;1
20150126220000;7.086698984760344;1
20150126230000;7.103058326433901;1
20150127000000;7.447058558862082;1
20150127010000;7.434966305589569;1
20150127020000;7.565960412510901;1
20150127030000;7.904058953158706;1
20150127040000;8.11128419747012;1
20150127050000;7.994861461382183;1
20150127060000;8.076026102638936;1
20150127070000;7.621682746949984;1
20150127080000;7.336877831154796;1
20150127090000;7.4641019357916765;1
20150127100000;7.394301200556046;1
20150127110000;7.914344560151317;1
20150127120000;8.235187920086956;1
20150127130000;8.5222001589229;1
20150127140000;8.652089740437354;1
20150127150000;8.747178200792478;1
20150127160000;8.957792596562369;1
20150127170000;9.675261432834207;1
20150127180000;9.951426862937616;1
20150127190000;10.22294179657007;1
20150127200000;10.42200419759433;1
20150127210000;10.58551514028344;1
20150127220000;11.132662726719188;1
20150127230000;11.070510390959019;1
20150128000000;10.620697139398445;1
20150128010000;10.991973316561705;1
20150128020000;10.339335306877107;1
20150128030000;9.560453708901179;1
20150128040000;9.061192846317605;1
20150128050000;9.484203451815398;1
20150128060000;9.950940976019705;1
20150128070000;7.5456908605356565;1
20150128080000;7.46182752929797;1
20150128090000;7.479269778065074;1
20150128100000;7.523629618553993;1
20150128110000;6.203663746274099;1
20150128120000;4.699877127141479;1
20150128130000;3.5377828963884532;1
20150128140000;4.018077919076047;1
20150128150000;4.480349703495405;1
20150128160000;4.732836734495461;1
20150128170000;4.7576931948591845;1
20150128180000;4.5578223975033465;1
20150128190000;5.348826161390771;1
20150128200000;5.282026571876238;1
20150128210000;5.575338284428864;1
20150128220000;5.457071486568182;1
20150128230000;5.799878248168453;1
20150129000000;6.322185770635578;1
20150129010000;6.603945975489907;1
20150129020000;6.664547945219364;1
20150129030000;6.637460803638055;1
20150129040000;6.70889922117225;1
20150129050000;6.706464846548134;1
20150129060000;6.908300395839147;1
20150129070000;6.119438220670359;1
20150129080000;6.628724193561843;1
20150129090000;6.947310493331389;1
20150129100000;7.210493380230193;1
20150129110000;7.187780514261843;1
20150129120000;6.985131545584032;1
20150129130000;6.968543075331315;1
20150129140000;6.8963706717609545;1
20150129150000;6.743673390158333;1
20150129160000;6.871565553395107;1
20150129170000;6.576640432110133;1
20150129180000;6.467087569371462;1
20150129190000;5.973197598217391;1
20150129200000;6.0329061456892825;1
20150129210000;6.6174807109535845;1
20150129220000;6.93613832529843;1
20150129230000;6.746803242310549;1
20150130000000;6.682263550185167;1
20150130010000;6.835069586449013;1
20150130020000;6.709043850731574;1
20150130030000;6.750741936959088;1
20150130040000;6.684711180528772;1
20150130050000;6.947256296449663;1
20150130060000;7.088095725738047;1
20150130070000;7.937572881342508;1
20150130080000;8.146614295952666;1
20150130090000;7.843014327688517;1
20150130100000;7.642303160469764;1
20150130110000;8.025160433928011;1
20150130120000;8.476395769097095;1
20150130130000;8.711706000429944;1
20150130140000;9.094979065565871;1
20150130150000;9.451841959766943;1
20150130160000;9.715295899952578;1
20150130170000;9.392157638568998;1
20150130180000;9.34256310468483;1
20150130190000;9.20971811937645;1
20150130200000;9.106295662045078;1
20150130210000;9.04882810124308;1
20150130220000;9.013329433638077;1
20150130230000;8.56602859352401;1
20150131000000;8.280948060647866;1
20150131010000;7.83188815860966;1
20150131020000;7.812781978548513;1
20150131030000;7.936911730141282;1
20150131040000;7.888995242435165;1
20150131050000;7.785284683275374;1
20150131060000;7.830468412418251;1
20150131070000;8.314216551394543;1
20150131080000;8.15586659088481;1
20150131090000;8.064656617864438;1
20150131100000;8.07098811025057;1
20150131110000;7.723221241163255;1
20150131120000;7.467688341754774;1
20150131130000;7.200720440351058;1
20150131140000;6.862881861571325;1
20150131150000;6.390998761603085;1
20150131160000;6.066075147193547;1
20150131170000;5.797671789296853;1
20150131180000;5.801391498604679;1
20150131190000;4.585403254333014;1
20150131200000;4.659863108563553;1
20150131210000;4.848862369516705;1
20150131220000;5.3041472982091875;1
20150131230000;4.866957456020191;1
20150201000000;4.9955257030622;1
20150201010000;4.7092873572124505;1
20150201020000;4.759448214396847;1
20150201030000;4.586823647866355;1
20150201040000;4.412788203133536;1
20150201050000;4.405653576670027;1
20150201060000;3.975039861457787;1
20150201070000;4.2168068544996204;1
20150201080000;4.172806520480579;1
20150201090000;4.392338618836115;1
20150201100000;4.015641568928287;1
20150201110000;3.9612579981195655;1
20150201120000;3.56218031713561;1
20150201130000;3.5211084518720934;1
20150201140000;3.0780763345716835;1
20150201150000;2.6027634165852387;1
20150201160000;2.2388170740942694;1
20150201170000;1.9742568872882713;1
20150201180000;1.6981205319148547;1
20150201190000;1.9627376247560322;1
20150201200000;2.252747360411449;1
20150201210000;2.7955493746624187;1
20150201220000;3.2243915173050324;1
20150201230000;2.9701265179644483;1
20150202000000;2.6638163656570812;1
20150202010000;2.5046848651047426;1
20150202020000;2.3977334260746352;1
20150202030000;2.505991448110253;1
20150202040000;2.609881732724004;1
20150202050000;2.7023704027200095;1
20150202060000;2.6441107740432845;1
20150202070000;1.88837178989561;1
20150202080000;2.0849336113165418;1
20150202090000;2.2236715858880487;1
20150202100000;2.333465195304683;1
20150202110000;2.5431055527673667;1
20150202120000;2.526018463770061;1
20150202130000;2.5813302452588958;1
20150202140000;2.514041451055105;1
20150202150000;2.6854977938446276;1
20150202160000;2.80488419941115;1
20150202170000;3.104146311948294;1
20150202180000;3.0509352230604896;1
20150202190000;4.213340967626475;1
20150202200000;3.8564860941398216;1
20150202210000;4.132859832889451;1
20150202220000;4.218563436877804;1
20150202230000;3.959649800577856;1
20150203000000;4.0947108506946295;1
20150203010000;3.7357646503573605;1
20150203020000;4.333278262403161;1
20150203030000;4.212881907020117;1
20150203040000;4.772770302536346;1
20150203050000;4.733323681002959;1
20150203060000;4.770138922014897;1
20150203070000;4.368343584327387;1
20150203080000;4.710721440559498;1
20150203090000;4.754139134391189;1
20150203100000;5.077198295800237;1
20150203110000;4.811484265502401;1
20150203120000;4.75478350350096;1
20150203130000;4.566877480607948;1
20150203140000;4.294248649121826;1
20150203150000;4.336133257765626;1
20150203160000;3.9684104631938606;1
20150203170000;3.1886498577893754;1
20150203180000;2.983551201620489;1
20150203190000;3.5807949654877507;1
20150203200000;2.8809516761393774;1
20150203210000;2.4019824240021856;1
20150203220000;1.8422719480928527;1
20150203230000;1.5783850644463375;1
20150204000000;1.5739925488868118;1
20150204010000;1.63418255129944;1
20150204020000;1.7549650649014856;1
20150204030000;1.6596686751985792;1
20150204040000;1.7555096058612907;1
20150204050000;2.359250822871443;1
20150204060000;3.069557163618569;1
20150204070000;4.0311226344825375;1
20150204080000;4.230618500887855;1
20150204090000;4.266751260639293;1
20150204100000;4.358264495804205;1
20150204110000;4.515280337654522;1
20150204120000;4.494643987024266;1
20150204130000;4.548739280981541;1
20150204140000;4.458929935349066;1
20150204150000;4.19347816070459;1
20150204160000;4.153259648765303;1
20150204170000;4.501961277204532;1
20150204180000;4.573425757087021;1
20150204190000;4.647117791952455;1
20150204200000;5.234084157390002;1
20150204210000;5.369818958416173;1
20150204220000;5.731911328177882;1
20150204230000;5.895707904185132;1
20150205000000;6.098238814118871;1
20150205010000;6.290113020027902;1
20150205020000;6.508743186426092;1
20150205030000;6.6801269600891535;1
20150205040000;7.0816379946409915;1
20150205050000;7.47072770795104;1
20150205060000;7.970044961722681;1
20150205070000;9.51556582271027;1
20150205080000;8.82269779430058;1
20150205090000;7.996747153209932;1
20150205100000;7.323698816610202;1
20150205110000;8.461369985270695;1
20150205120000;9.910368670015092;1
20150205130000;11.320162512275907;1
20150205140000;11.331365597469555;1
20150205150000;11.312228169740662;1
20150205160000;11.345974819303729;1
20150205170000;11.70787878338851;1
20150205180000;12.094236046862017;1
20150205190000;11.603842597973502;1
20150205200000;11.062657286763002;1
20150205210000;10.480467353187533;1
20150205220000;10.040020680439316;1
20150205230000;10.13650146878911;1
20150206000000;10.284161293453295;1
20150206010000;10.531395063762382;1
