datetime;production;mill_id
20150101000000;2.125615555084555;3
20150101010000;2.3690980295700363;3
20150101020000;2.2563726951699783;3
20150101030000;2.0415617552774625;3
20150101040000;1.820740920130538;3
20150101050000;1.2675150935725024;3
20150101060000;0.950150484362108;3
20150101070000;0.7228628749352719;3
20150101080000;0.5726430568498326;3
20150101090000;0.8334203133044349;3
20150101100000;1.730447114407898;3
20150101110000;1.958249860803146;3
20150101120000;2.1339661793363764;3
20150101130000;2.1604531216580387;3
20150101140000;2.153383943638379;3
20150101150000;2.081682054375448;3
20150101160000;2.3734863204144805;3
20150101170000;2.216443299968587;3
20150101180000;2.2932691753327044;3
20150101190000;2.3375919549595503;3
20150101200000;2.1678371369974965;3
20150101210000;1.386065981597258;3
20150101220000;0.9455782902283537;3
20150101230000;0.5258855890382922;3
20150102000000;0.23128080967501355;3
20150102010000;0.0570833815597301;3
20150102020000;0.08389106143498393;3
20150102030000;0.05833502487354167;3
20150102040000;0.6443964884166004;3
20150102050000;0.6329418728364866;3
20150102060000;1.8385925076661684;3
20150102070000;1.9038459663503644;3
20150102080000;1.8202143478107198;3
20150102090000;2.0178307282167287;3
20150102100000;1.1149047500639726;3
20150102110000;2.106435350314885;3
20150102120000;2.425962605464493;3
20150102130000;2.364197381852424;3
20150102140000;2.2883728210653307;3
20150102150000;2.273796737399593;3
20150102160000;2.300021370541297;3
20150102170000;2.228166714920732;3
20150102180000;2.4778334481035156;3
20150102190000;2.404624395089129;3
20150102200000;1.784824823899684;3
20150102210000;1.2487226569640382;3
20150102220000;1.6884766653375758;3
20150102230000;1.5540309738652662;3
20150103000000;1.5941126489165218;3
20150103010000;1.567230584759538;3
20150103020000;1.95659813300845;3
20150103030000;1.2159984104155002;3
20150103040000;1.5254841645952193;3
20150103050000;1.8471368549370333;3
20150103060000;1.9470667570465445;3
20150103070000;1.7875342223002961;3
20150103080000;1.4627444497921673;3
20150103090000;0.8676317054185919;3
20150103100000;0.480873442723366;3
20150103110000;0.8038687641496183;3
20150103120000;1.0397865973689433;3
20150103130000;1.0820594435530166;3
20150103140000;1.7819779605507133;3
20150103150000;1.6773957681414604;3
20150103160000;1.2046319265652627;3
20150103170000;2.0454937506859032;3
20150103180000;1.2652005459778564;3
20150103190000;2.0065115972816145;3
20150103200000;2.0315199106505597;3
20150103210000;1.3801881871640593;3
20150103220000;1.6536972879574583;3
20150103230000;1.2851099591808435;3
20150104000000;2.048298613812352;3
20150104010000;1.9539312922386451;3
20150104020000;1.5927290736350561;3
20150104030000;2.2940081480273844;3
20150104040000;2.063491071694551;3
20150104050000;2.2020666153111392;3
