datetime;production;mill_id
20150101000000;1.3289007250697928;11
20150101010000;1.6419965821951645;11
20150101020000;1.5034501845846198;11
20150101030000;1.1750040302171114;11
20150101040000;1.3493003404012374;11
20150101050000;0.7398272689409777;11
20150101060000;0.414704525373051;11
20150101070000;0.4401051946719295;11
20150101080000;0.47071486919493694;11
20150101090000;0.9074385470161378;11
20150101100000;1.8017713954919081;11
20150101110000;2.06347671861139;11
20150101120000;1.8414052497763354;11
20150101130000;2.133297773856156;11
20150101140000;1.9380308847211003;11
20150101150000;1.8999787958279892;11
20150101160000;2.159701382997151;11
20150101170000;1.9233443937671766;11
20150101180000;2.379705568335709;11
20150101190000;2.1014334097994998;11
20150101200000;1.6624460744869534;11
20150101210000;0.9649925142511595;11
20150101220000;0.7501770428879819;11
20150101230000;0.37267525457230555;11
20150102000000;0.26253808128327105;11
20150102010000;-0.0365278052658979;11
20150102020000;0.015983971994717516;11
20150102030000;0.16850896767586687;11
20150102040000;0.45677932435313623;11
20150102050000;0.5390135632299009;11
20150102060000;1.680029937728211;11
20150102070000;1.7259506058778737;11
20150102080000;1.497276865989074;11
20150102090000;1.441031482291174;11
20150102100000;1.2011902691499021;11
20150102110000;1.7966516213255461;11
20150102120000;2.1864122887039623;11
20150102130000;2.4165430266477967;11
20150102140000;2.2397945730694735;11
20150102150000;2.285099964352498;11
20150102160000;2.1665007450926703;11
20150102170000;2.3410982021887605;11
20150102180000;2.2527489772808007;11
20150102190000;2.315562335549764;11
20150102200000;2.0229705923206702;11
20150102210000;1.8203852930710274;11
20150102220000;1.8990286466215969;11
20150102230000;1.8324339104627783;11
20150103000000;1.7031166783258935;11
20150103010000;1.6955301225708472;11
20150103020000;2.0140521803910643;11
20150103030000;1.3069348244456682;11
20150103040000;1.9660651243609146;11
20150103050000;2.3705191371029266;11
20150103060000;2.0053826557494836;11
20150103070000;1.7786577075391699;11
20150103080000;1.7459742371716187;11
20150103090000;1.0909046366593491;11
20150103100000;0.4741228648984115;11
20150103110000;0.6687684017420544;11
20150103120000;1.2465697969385758;11
20150103130000;0.9200070594102288;11
20150103140000;1.9075488252231183;11
20150103150000;1.6830249995218622;11
20150103160000;1.8200724740185743;11
20150103170000;1.9654566736600885;11
20150103180000;1.6977278809118423;11
20150103190000;1.8491286198360124;11
20150103200000;2.064686222277542;11
20150103210000;1.3302751244654623;11
20150103220000;2.148173762693706;11
20150103230000;1.8643605813095303;11
20150104000000;2.021194176357181;11
20150104010000;2.3939514518367617;11
20150104020000;2.1591853960639997;11
20150104030000;2.2483308477142643;11
20150104040000;2.176344596411771;11
20150104050000;2.1865812369110773;11
20150104060000;2.3034403640546004;11
20150104070000;2.248736407638461;11
20150104080000;2.255955470759525;11
20150104090000;2.151031099510615;11
20150104100000;1.869454324114164;11
20150104110000;1.417579650674976;11
20150104120000;1.4541413030999144;11
20150104130000;1.7359902354748384;11
20150104140000;1.6280732819601285;11
20150104150000;1.9308542717015917;11
20150104160000;2.2714717041705508;11
20150104170000;2.192273265200419;11
20150104180000;2.3549546222006934;11
20150104190000;1.9065003818482593;11
20150104200000;1.9926864853258566;11
20150104210000;1.1824534981018238;11
20150104220000;1.5904421625345306;11
20150104230000;1.2761778288832701;11
20150105000000;1.5338753590155516;11
20150105010000;1.200063374245904;11
20150105020000;0.8940890395843777;11
20150105030000;0.6350053509763516;11
20150105040000;0.9109312331624804;11
20150105050000;0.7388469351303668;11
20150105060000;0.7503249364743345;11
20150105070000;0.4910962285563983;11
20150105080000;0.34872421077642457;11
20150105090000;-0.029753053924607822;11
20150105100000;0.25455882186652734;11
20150105110000;0.18430032293222492;11
20150105120000;0.35063050151589525;11
20150105130000;0.6420189200376385;11
20150105140000;0.5743188404149875;11
20150105150000;0.9741976282213078;11
20150105160000;1.2585970792467216;11
20150105170000;1.1557147936891716;11
20150105180000;1.3742469283158045;11
20150105190000;1.4510530370041919;11
20150105200000;2.032157992247296;11
20150105210000;1.8759664361012025;11
20150105220000;2.2233441226430966;11
20150105230000;2.189753544499249;11
20150106000000;2.300705819557373;11
20150106010000;2.28807390450026;11
20150106020000;2.325386163518374;11
20150106030000;2.2310184939039965;11
20150106040000;2.0279695646549936;11
20150106050000;2.2299579452401925;11
20150106060000;2.206398468591646;11
20150106070000;2.2933744541088164;11
20150106080000;2.2842957402012525;11
20150106090000;2.3307813058745483;11
20150106100000;2.246855018792374;11
20150106110000;2.432960732637638;11
20150106120000;2.2943262078083118;11
20150106130000;1.6489794369422033;11
20150106140000;2.0367942027579806;11
20150106150000;2.138037512228099;11
20150106160000;2.5169008747991457;11
20150106170000;2.2703535626359908;11
20150106180000;2.402261522806491;11
20150106190000;2.264612469378145;11
20150106200000;2.032558337907547;11
20150106210000;1.8488787821086996;11
20150106220000;1.96336052103583;11
20150106230000;1.0367126265125843;11
20150107000000;1.3495272997369419;11
20150107010000;2.1394285780694737;11
20150107020000;1.8652086947688313;11
20150107030000;1.986475600442153;11
20150107040000;1.2081471697459165;11
20150107050000;0.5060409142476503;11
20150107060000;0.9230497600251908;11
20150107070000;0.39691048123799727;11
20150107080000;0.281860520391481;11
20150107090000;0.3076695243214247;11
20150107100000;0.48346749675292516;11
20150107110000;0.21970983189009335;11
20150107120000;0.28288399077702775;11
20150107130000;0.8799805834886304;11
20150107140000;1.5591632735210268;11
20150107150000;2.01044051244057;11
20150107160000;1.5358081380558946;11
20150107170000;2.368501690512037;11
20150107180000;2.4586878006280193;11
20150107190000;2.4810774828513016;11
20150107200000;2.4100418797611702;11
20150107210000;2.3292376860217163;11
20150107220000;2.456741101360298;11
20150107230000;2.3798690271625036;11
20150108000000;2.158632718316065;11
20150108010000;2.31213691637157;11
20150108020000;2.2446262385755573;11
20150108030000;2.394212164448926;11
20150108040000;2.2865991786448245;11
20150108050000;2.1361096132370747;11
20150108060000;1.6672294174050828;11
20150108070000;1.6709130415355604;11
20150108080000;1.7143915516371666;11
20150108090000;1.631823714354849;11
20150108100000;1.567312399631144;11
20150108110000;1.5328814983080103;11
20150108120000;1.356328592465934;11
20150108130000;1.3612107702930154;11
20150108140000;1.5872032845790214;11
20150108150000;1.5245021998162693;11
20150108160000;1.3708437548693417;11
20150108170000;1.5127432846521431;11
20150108180000;0.8423756741904226;11
20150108190000;1.0284649231202103;11
20150108200000;0.9979944478212488;11
20150108210000;0.7725483015678902;11
20150108220000;0.5873821263193003;11
20150108230000;0.6258958078194916;11
20150109000000;0.6153425594695868;11
20150109010000;0.4744485527331219;11
20150109020000;0.7482055927115875;11
20150109030000;0.5367924500680519;11
20150109040000;0.3946223926930856;11
20150109050000;0.41068891659420087;11
20150109060000;0.0402747390660074;11
20150109070000;0.12128909614651065;11
20150109080000;0.09786923136349551;11
20150109090000;0.07558232882810438;11
20150109100000;0.16294929128007252;11
20150109110000;0.09339587258061378;11
20150109120000;-0.01731891530830479;11
20150109130000;-0.02134216504181867;11
20150109140000;0.003575968882638208;11
20150109150000;-0.06929839537528559;11
20150109160000;0.10762682579683865;11
20150109170000;0.059783111319638045;11
20150109180000;-0.07597612715319897;11
20150109190000;-0.046940488318167245;11
20150109200000;0.2965678263607203;11
20150109210000;0.9565788452528348;11
20150109220000;1.0530380446130763;11
20150109230000;2.2378102591484654;11
20150110000000;2.074680380500774;11
20150110010000;2.1675632721603764;11
20150110020000;2.0575563308037186;11
20150110030000;2.368734180039865;11
20150110040000;2.2991551495732745;11
20150110050000;2.128794292927906;11
20150110060000;2.175735229478826;11
20150110070000;2.3725924302520065;11
20150110080000;2.4024350211560224;11
